,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,price,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,total_beds,price_per_person
3128,47911419,within an hour,99.0,100.0,No,Yes,Downtown Core,1.29628,103.85681,Private room,2,1.0,,175.0,Yes,11,11,1,4.73,4.09,4.27,4.09,4.64,4.45,4.45,Yes,1.03,,87.5
3129,47911477,within an hour,99.0,100.0,No,Yes,Downtown Core,1.29849,103.85763,Private room,2,1.0,,138.0,Yes,0,0,0,,,,,,,,Yes,,,69.0
3133,47912630,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.29823,103.85561,Private room,2,1.0,,145.0,Yes,19,19,2,4.58,4.68,4.74,4.58,4.84,4.84,4.63,Yes,2.15,,72.5
3136,47912877,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.29674,103.85733,Private room,2,1.0,,155.0,Yes,23,23,1,4.74,4.7,4.57,4.57,4.7,4.83,4.57,Yes,2.14,,77.5
3137,47912992,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.2979,103.85777,Private room,2,1.0,,143.0,Yes,2,2,0,5.0,5.0,5.0,4.5,5.0,5.0,5.0,Yes,0.22,,71.5
3147,47945468,within an hour,100.0,100.0,Yes,Yes,Outram,1.2795,103.84329,Private room,1,1.0,,134.0,Yes,52,52,3,4.87,4.88,4.83,4.83,4.87,4.96,4.83,Yes,4.92,,134.0
3148,47945578,within an hour,100.0,100.0,Yes,Yes,Downtown Core,1.27829,103.84552,Private room,1,1.0,,162.0,Yes,1,1,0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,Yes,0.13,,162.0
3149,47945703,within an hour,100.0,100.0,Yes,Yes,Outram,1.27752,103.84409,Private room,2,1.0,,165.0,Yes,4,4,1,5.0,5.0,5.0,5.0,4.75,5.0,5.0,Yes,0.49,,82.5
3150,47945986,within an hour,100.0,100.0,Yes,Yes,Outram,1.27933,103.8434,Private room,2,1.0,,231.0,Yes,7,7,2,4.57,4.43,4.29,5.0,5.0,5.0,4.43,Yes,0.72,,115.5
3153,48019222,within an hour,100.0,100.0,No,Yes,Outram,1.2813,103.84443,Private room,1,1.0,,118.0,Yes,0,0,0,,,,,,,,Yes,,,118.0
3154,48019325,within an hour,100.0,100.0,No,Yes,Outram,1.28267,103.84564,Private room,1,1.0,,126.0,Yes,0,0,0,,,,,,,,Yes,,,126.0
3155,48019417,within an hour,100.0,100.0,No,Yes,Outram,1.28283,103.84501,Private room,2,1.0,,181.0,Yes,0,0,0,,,,,,,,Yes,,,90.5
3156,48019515,within an hour,100.0,100.0,No,Yes,Outram,1.2808,103.84586,Private room,2,1.0,,176.0,Yes,0,0,0,,,,,,,,Yes,,,88.0
3157,48033280,within an hour,100.0,99.0,No,Yes,Rochor,1.30658,103.85367,Private room,2,1.0,,145.0,Yes,6,6,0,4.5,4.83,4.33,4.5,4.5,4.67,4.5,Yes,1.34,,72.5
3158,48033351,within an hour,100.0,99.0,No,Yes,Rochor,1.3062,103.85596,Private room,2,1.0,,142.0,Yes,6,6,1,4.17,3.67,3.83,5.0,5.0,4.67,3.5,Yes,1.62,,71.0
3159,48033436,within an hour,100.0,99.0,No,Yes,Rochor,1.30469,103.85578,Private room,2,1.0,,192.0,Yes,7,7,1,4.71,5.0,4.71,4.71,5.0,5.0,4.86,Yes,1.41,,96.0
3162,48083560,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27576,103.84571,Entire home/apt,2,1.0,1.0,127.0,Yes,0,0,0,,,,,,,,Yes,,,63.5
3163,48083692,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27433,103.84526,Entire home/apt,4,1.0,2.0,196.0,Yes,0,0,0,,,,,,,,No,,,49.0
3164,48083778,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27404,103.84398,Entire home/apt,4,2.0,2.0,206.0,Yes,0,0,0,,,,,,,,No,,,51.5
3166,48096242,a few days or more,25.0,0.0,No,No,Rochor,1.30256,103.85023,Private room,2,1.0,1.0,88.0,Yes,0,0,0,,,,,,,,Yes,,1.0,44.0
3167,48098802,within a few hours,100.0,80.0,Yes,Yes,Downtown Core,1.28172,103.85342,Private room,2,1.0,1.0,88.0,Yes,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Yes,0.11,,44.0
3174,48176330,within a few hours,95.0,41.0,No,Yes,Kallang,1.30053,103.88421,Entire home/apt,2,1.0,,214.0,Yes,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,2.0,,107.0
3176,48192343,within a few hours,97.0,31.0,No,Yes,Kallang,1.31219,103.85944,Entire home/apt,4,1.0,2.0,195.0,Yes,0,0,0,,,,,,,,No,,4.0,48.75
3179,48261012,within a day,89.0,65.0,Yes,Yes,Rochor,1.30104,103.85026,Private room,2,1.0,1.0,121.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.21,1.0,60.5
3180,48264716,within a day,89.0,65.0,Yes,Yes,Rochor,1.30054,103.85248,Private room,2,1.0,1.0,121.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,No,0.16,1.0,60.5
3181,48265114,within a day,89.0,65.0,Yes,Yes,Rochor,1.30117,103.85055,Private room,1,1.0,1.0,105.0,Yes,5,5,1,4.8,4.8,5.0,5.0,5.0,4.8,4.8,No,0.56,1.0,105.0
3182,48265411,within a day,89.0,65.0,Yes,Yes,Rochor,1.30198,103.85033,Private room,2,1.0,1.0,127.0,Yes,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,3.5,No,0.26,2.0,63.5
3186,48402783,within an hour,100.0,74.0,Yes,Yes,Geylang,1.31074,103.87955,Entire home/apt,5,1.5,1.0,266.0,Yes,7,7,0,4.86,5.0,4.71,5.0,5.0,4.57,4.71,No,0.72,2.0,53.2
3188,48510579,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29889,103.85232,Private room,2,1.0,1.0,155.0,Yes,0,0,0,,,,,,,,Yes,,1.0,77.5
3191,48531484,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29888,103.85204,Private room,2,1.0,1.0,155.0,Yes,0,0,0,,,,,,,,Yes,,1.0,77.5
3196,48595624,within a few hours,97.0,31.0,No,Yes,Outram,1.28208,103.84504,Entire home/apt,2,1.0,1.0,170.0,Yes,0,0,0,,,,,,,,No,,,85.0
3197,48613065,within an hour,94.0,91.0,No,Yes,Outram,1.28303,103.84497,Private room,2,1.0,1.0,152.0,Yes,0,0,0,,,,,,,,Yes,,1.0,76.0
3198,48614070,within an hour,94.0,91.0,No,Yes,Outram,1.28216,103.84268,Private room,2,1.0,1.0,150.0,Yes,0,0,0,,,,,,,,Yes,,,75.0
3199,48617963,within a few hours,88.0,96.0,No,Yes,Kallang,1.31241,103.85811,Private room,1,1.0,1.0,59.0,Yes,2,2,0,5.0,5.0,4.5,5.0,5.0,5.0,4.5,No,0.23,1.0,59.0
3202,48688813,within an hour,100.0,97.0,No,Yes,Kallang,1.30999,103.86182,Private room,1,3.0,1.0,49.0,Yes,2,2,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,No,0.24,1.0,49.0
3206,48743492,within an hour,94.0,91.0,No,Yes,Outram,1.28207,103.84271,Private room,2,1.0,1.0,165.0,Yes,0,0,0,,,,,,,,Yes,,1.0,82.5
3207,48798004,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.31151,103.86227,Private room,1,3.0,1.0,49.0,Yes,0,0,0,,,,,,,,Yes,,1.0,49.0
3210,48860282,within a few hours,100.0,84.0,No,Yes,Geylang,1.31515,103.88632,Entire home/apt,2,1.0,1.0,70.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.29,1.0,35.0
3211,48924200,within a few hours,100.0,0.0,No,Yes,Rochor,1.30078,103.84756,Entire home/apt,2,1.0,1.0,145.0,Yes,0,0,0,,,,,,,,No,,1.0,72.5
3215,49048346,within an hour,100.0,100.0,Yes,Yes,Outram,1.27919,103.84514,Private room,1,1.5,1.0,192.0,Yes,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,Yes,0.98,1.0,192.0
3216,49048569,within an hour,100.0,100.0,Yes,Yes,Downtown Core,1.27773,103.84547,Private room,1,0.0,1.0,144.0,Yes,2,2,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,Yes,0.25,1.0,144.0
3217,49063480,within a few hours,100.0,100.0,No,Yes,Geylang,1.31103,103.88398,Entire home/apt,5,2.0,2.0,185.0,Yes,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.23,4.0,37.0
3225,49087160,within a day,80.0,81.0,No,Yes,Kallang,1.31331,103.85854,Private room,1,2.0,1.0,49.0,Yes,0,0,0,,,,,,,,No,,1.0,49.0
3227,49099810,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.2961,103.85761,Private room,2,1.0,,145.0,Yes,11,11,2,4.91,4.91,4.82,4.91,4.91,4.91,4.82,Yes,1.61,,72.5
3228,49100433,within an hour,99.0,100.0,No,Yes,Downtown Core,1.2962,103.85731,Private room,2,1.0,,162.0,Yes,34,34,3,4.65,4.62,4.65,4.71,4.71,4.71,4.44,Yes,4.16,,81.0
3229,49133042,within an hour,74.0,97.0,No,Yes,Downtown Core,1.27469,103.84237,Entire home/apt,3,1.5,,140.0,Yes,6,6,1,4.5,4.67,4.33,4.33,4.33,4.67,4.17,Yes,0.92,,46.666666666666664
3241,49428269,within an hour,100.0,97.0,No,Yes,Kallang,1.30956,103.86201,Private room,1,3.0,1.0,49.0,Yes,0,0,0,,,,,,,,No,,1.0,49.0
3245,49535860,within a day,89.0,65.0,Yes,Yes,Rochor,1.30266,103.85041,Private room,1,1.0,1.0,116.0,Yes,0,0,0,,,,,,,,No,,,116.0
3248,49597391,within a day,100.0,0.0,No,No,Kallang,1.31822,103.85549,Entire home/apt,2,1.0,1.0,148.0,Yes,0,0,0,,,,,,,,No,,2.0,74.0
3250,49638920,a few days or more,0.0,0.0,No,Yes,Downtown Core,1.28732,103.85032,Private room,2,1.0,1.0,100.0,Yes,0,0,0,,,,,,,,No,,,50.0
3251,49639110,within a few hours,100.0,89.0,Yes,Yes,Geylang,1.31783,103.88117,Entire home/apt,4,1.0,1.0,131.0,Yes,0,0,0,,,,,,,,Yes,,2.0,32.75
3252,49659944,within an hour,100.0,100.0,No,Yes,Geylang,1.31312,103.88448,Entire home/apt,4,2.0,2.0,130.0,Yes,0,0,0,,,,,,,,Yes,,4.0,32.5
3253,49660129,within an hour,100.0,100.0,No,Yes,Geylang,1.31313,103.88381,Entire home/apt,4,2.0,2.0,142.0,Yes,4,4,0,3.5,3.75,3.25,3.75,4.25,4.25,3.25,Yes,0.55,4.0,35.5
3254,49661471,within an hour,100.0,100.0,No,Yes,Geylang,1.31316,103.90099,Private room,4,1.0,2.0,110.0,Yes,2,2,0,5.0,5.0,4.5,5.0,5.0,4.5,5.0,Yes,0.73,4.0,27.5
3256,49693917,within a few hours,100.0,80.0,Yes,Yes,Downtown Core,1.28097,103.85391,Private room,1,1.0,1.0,50.0,Yes,0,0,0,,,,,,,,No,,,50.0
3257,49835369,within a few hours,100.0,84.0,No,Yes,Geylang,1.31589,103.8879,Entire home/apt,2,1.0,,90.0,Yes,0,0,0,,,,,,,,No,,,45.0
3259,49863259,within a few hours,98.0,84.0,Yes,Yes,Downtown Core,1.29553,103.85412,Private room,2,1.0,,177.0,Yes,3,3,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.43,,88.5
3260,49864430,within a few hours,95.0,41.0,No,Yes,Outram,1.27587,103.84181,Entire home/apt,4,2.0,2.0,350.0,Yes,0,0,0,,,,,,,,No,,4.0,87.5
3261,49893407,within a few hours,95.0,30.0,No,Yes,Outram,1.27588,103.84165,Entire home/apt,2,1.0,1.0,266.0,Yes,0,0,0,,,,,,,,No,,1.0,133.0
3262,49896709,within a few hours,95.0,30.0,No,Yes,Outram,1.2755,103.84223,Entire home/apt,4,1.0,2.0,300.0,Yes,0,0,0,,,,,,,,No,,4.0,75.0
3265,49951302,within an hour,100.0,100.0,No,No,Rochor,1.30147,103.86155,Shared room,1,0.0,1.0,50.0,Yes,0,0,0,,,,,,,,Yes,,1.0,50.0
3267,50016770,within a few hours,100.0,89.0,Yes,Yes,Geylang,1.31946,103.88027,Entire home/apt,4,1.0,1.0,147.0,Yes,0,0,0,,,,,,,,No,,2.0,36.75
3268,50116380,within a few hours,100.0,84.0,No,Yes,Geylang,1.3137,103.88804,Entire home/apt,2,1.0,1.0,90.0,Yes,1,1,0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,No,0.17,1.0,45.0
3271,50216740,a few days or more,33.0,100.0,No,No,Geylang,1.319024,103.88076,Private room,3,1.0,1.0,82.0,Yes,0,0,0,,,,,,,,Yes,,3.0,27.333333333333332
3273,50255816,within an hour,90.0,100.0,No,Yes,Downtown Core,1.28237,103.85227,Private room,2,1.5,,118.0,Yes,0,0,0,,,,,,,,Yes,,,59.0
3274,50274941,within a few hours,100.0,84.0,No,Yes,Outram,1.28369,103.84392,Entire home/apt,2,1.0,1.0,98.0,Yes,0,0,0,,,,,,,,No,,,49.0
3275,50278378,within a few hours,95.0,30.0,No,Yes,Kallang,1.3005,103.88423,Entire home/apt,2,1.0,,210.0,Yes,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.87,,105.0
3278,50333798,within an hour,100.0,99.0,No,Yes,Kallang,1.31798,103.85175,Private room,1,1.0,1.0,74.0,Yes,2,2,1,5.0,4.5,4.5,5.0,5.0,5.0,5.0,Yes,1.15,1.0,74.0
3280,50340792,within an hour,100.0,97.0,No,Yes,Kallang,1.30965,103.86018,Private room,1,3.0,1.0,49.0,Yes,0,0,0,,,,,,,,No,,1.0,49.0
3281,50402384,within an hour,100.0,97.0,No,Yes,Outram,1.28512,103.84319,Private room,1,1.0,1.0,52.0,Yes,0,0,0,,,,,,,,No,,1.0,52.0
3282,50404949,within an hour,74.0,97.0,No,Yes,Downtown Core,1.27386,103.84206,Entire home/apt,4,1.0,1.0,150.0,Yes,2,2,1,2.5,3.0,2.0,3.0,3.0,3.0,2.5,Yes,0.36,1.0,37.5
3283,50405054,within an hour,74.0,97.0,No,Yes,Downtown Core,1.27401,103.84203,Entire home/apt,4,2.0,2.0,200.0,Yes,0,0,0,,,,,,,,Yes,,4.0,50.0
3288,50492656,within an hour,100.0,97.0,No,Yes,Kallang,1.31293,103.85846,Private room,1,2.0,1.0,49.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.17,1.0,49.0
3290,50493546,within a few hours,95.0,41.0,No,Yes,Downtown Core,1.27518,103.84715,Entire home/apt,4,2.0,2.0,220.0,Yes,0,0,0,,,,,,,,No,,4.0,55.0
3291,50493982,within a few hours,95.0,41.0,No,Yes,Downtown Core,1.27375,103.84399,Entire home/apt,4,2.0,2.0,295.0,Yes,0,0,0,,,,,,,,No,,4.0,73.75
3294,50538895,within a few hours,95.0,30.0,No,Yes,Downtown Core,1.27413,103.84231,Entire home/apt,3,1.0,1.0,250.0,Yes,0,0,0,,,,,,,,No,,1.0,83.33333333333333
3296,50562391,within a few hours,100.0,80.0,Yes,Yes,Downtown Core,1.28142,103.85374,Private room,2,1.0,1.0,100.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.22,,50.0
3297,50586056,within a few hours,95.0,30.0,No,Yes,Geylang,1.31981,103.88068,Entire home/apt,2,1.0,1.0,155.0,Yes,0,0,0,,,,,,,,No,,1.0,77.5
3298,50648462,within a few hours,99.0,96.0,No,Yes,Outram,1.28197,103.84304,Private room,2,1.0,1.0,126.0,Yes,1,1,0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,No,0.6,1.0,63.0
3299,50707898,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29889,103.85178,Entire home/apt,2,1.0,1.0,155.0,Yes,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,1.0,1.0,77.5
3300,50708702,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.29769,103.8536,Entire home/apt,2,1.0,1.0,155.0,Yes,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.74,1.0,77.5
3301,50719175,within a few hours,95.0,41.0,No,Yes,Downtown Core,1.27433,103.84194,Entire home/apt,2,1.0,,250.0,Yes,0,0,0,,,,,,,,No,,,125.0
3308,50737006,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29726,103.85199,Entire home/apt,2,1.0,1.0,135.0,Yes,4,4,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.99,1.0,67.5
3309,50742155,within a few hours,95.0,30.0,No,Yes,Kallang,1.31189,103.85647,Entire home/apt,2,1.0,1.0,138.0,Yes,0,0,0,,,,,,,,No,,1.0,69.0
3310,50762542,a few days or more,38.0,92.0,No,Yes,Geylang,1.3121,103.87548,Private room,2,1.0,1.0,234.0,Yes,0,0,0,,,,,,,,Yes,,1.0,117.0
3314,50822490,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.29714,103.8535,Private room,2,1.0,,135.0,Yes,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,1.0,,67.5
3315,50822918,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29706,103.85196,Entire home/apt,2,1.0,1.0,155.0,Yes,2,2,0,4.5,4.5,4.5,4.5,4.5,5.0,4.5,Yes,0.49,1.0,77.5
3316,50823263,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.29692,103.85279,Entire home/apt,2,1.0,1.0,155.0,Yes,0,0,0,,,,,,,,Yes,,1.0,77.5
3317,50823476,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29888,103.85315,Entire home/apt,2,1.0,1.0,201.0,Yes,0,0,0,,,,,,,,Yes,,1.0,100.5
3318,50823783,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29686,103.85213,Entire home/apt,2,1.0,1.0,195.0,Yes,0,0,0,,,,,,,,Yes,,1.0,97.5
3322,50944759,within a few hours,99.0,96.0,No,Yes,Outram,1.28344,103.84324,Private room,2,1.0,1.0,126.0,Yes,0,0,0,,,,,,,,No,,1.0,63.0
3324,50967800,within an hour,100.0,97.0,No,Yes,Outram,1.28462,103.84159,Private room,1,1.0,1.0,69.0,Yes,1,1,0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,No,0.19,1.0,69.0
3326,50981772,within a few hours,99.0,96.0,No,Yes,Rochor,1.30584,103.85377,Private room,2,1.0,1.0,144.0,Yes,0,0,0,,,,,,,,No,,1.0,72.0
3327,50982468,within a few hours,99.0,96.0,No,Yes,Rochor,1.3052,103.85204,Private room,2,1.0,1.0,144.0,Yes,0,0,0,,,,,,,,No,,1.0,72.0
3328,50982631,within a few hours,99.0,96.0,No,Yes,Rochor,1.3061,103.85193,Private room,2,1.0,1.0,144.0,Yes,1,1,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,No,1.0,1.0,72.0
3329,50985362,within a few hours,99.0,96.0,No,Yes,Rochor,1.30614,103.85403,Private room,2,1.0,1.0,168.0,Yes,0,0,0,,,,,,,,No,,1.0,84.0
3330,50985552,within a few hours,99.0,96.0,No,Yes,Rochor,1.306,103.85226,Private room,2,1.0,1.0,192.0,Yes,0,0,0,,,,,,,,No,,1.0,96.0
3331,50986051,within a few hours,99.0,96.0,No,Yes,Rochor,1.30422,103.8522,Private room,2,1.0,1.0,192.0,Yes,0,0,0,,,,,,,,No,,1.0,96.0
3332,50986159,within a few hours,99.0,96.0,No,Yes,Rochor,1.30404,103.85184,Private room,2,1.0,1.0,192.0,Yes,0,0,0,,,,,,,,No,,1.0,96.0
3333,50986261,within a few hours,99.0,96.0,No,Yes,Rochor,1.30609,103.85188,Private room,2,1.0,1.0,217.0,Yes,0,0,0,,,,,,,,No,,1.0,108.5
3334,50986376,within a few hours,99.0,96.0,No,Yes,Rochor,1.30412,103.85386,Private room,2,1.0,1.0,217.0,Yes,0,0,0,,,,,,,,No,,1.0,108.5
3335,50988460,within a few hours,99.0,96.0,No,Yes,Rochor,1.30426,103.85394,Shared room,2,0.0,1.0,100.0,Yes,0,0,0,,,,,,,,No,,,50.0
3336,50989011,within a few hours,99.0,96.0,No,Yes,Rochor,1.30608,103.85251,Shared room,2,0.0,1.0,100.0,Yes,0,0,0,,,,,,,,No,,,50.0
3341,51005798,within a few hours,99.0,96.0,No,Yes,Rochor,1.304,103.85238,Private room,2,1.0,1.0,168.0,Yes,0,0,0,,,,,,,,No,,1.0,84.0
3342,51005973,within a few hours,99.0,96.0,No,Yes,Rochor,1.30369,103.85383,Private room,2,1.0,1.0,168.0,Yes,0,0,0,,,,,,,,No,,1.0,84.0
3343,51006214,within a few hours,99.0,96.0,No,Yes,Rochor,1.30451,103.85387,Private room,2,1.0,1.0,168.0,Yes,0,0,0,,,,,,,,No,,1.0,84.0
3345,51075717,within an hour,100.0,100.0,No,Yes,Outram,1.28257,103.84584,Private room,1,1.0,1.0,126.0,Yes,1,1,0,4.0,5.0,5.0,1.0,3.0,4.0,5.0,Yes,0.91,,126.0
3346,51076382,within an hour,100.0,99.0,No,Yes,Rochor,1.30663,103.85602,Private room,2,1.0,,193.0,Yes,23,23,3,4.43,4.39,4.48,4.52,4.52,4.61,4.39,Yes,4.63,,96.5
3347,51083290,within an hour,100.0,100.0,No,Yes,Geylang,1.31448,103.90253,Private room,5,2.0,2.0,124.0,Yes,0,0,0,,,,,,,,Yes,,6.0,24.8
3348,51091286,within a day,57.0,100.0,No,Yes,Kallang,1.31877,103.85915,Private room,2,1.0,1.0,180.0,Yes,0,0,0,,,,,,,,Yes,,1.0,90.0
3351,51131949,within an hour,100.0,100.0,Yes,Yes,Downtown Core,1.27793,103.84522,Private room,1,1.0,,140.0,Yes,1,1,0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,Yes,0.24,,140.0
3353,51137361,within an hour,100.0,97.0,No,Yes,Kallang,1.31259,103.85823,Private room,1,1.0,1.0,61.0,Yes,0,0,0,,,,,,,,No,,1.0,61.0
3354,51153116,within an hour,100.0,67.0,Yes,Yes,Geylang,1.31981,103.88223,Private room,2,1.5,1.0,72.0,Yes,0,0,0,,,,,,,,No,,2.0,36.0
3355,51207773,within a few hours,99.0,96.0,No,Yes,Outram,1.28157,103.84464,Private room,2,1.0,1.0,91.0,Yes,0,0,0,,,,,,,,No,,2.0,45.5
3356,51207880,within a few hours,99.0,96.0,No,Yes,Outram,1.28167,103.84339,Private room,2,1.0,1.0,91.0,Yes,0,0,0,,,,,,,,No,,2.0,45.5
3357,51207944,within a few hours,99.0,96.0,No,Yes,Outram,1.28241,103.84511,Private room,2,1.0,1.0,91.0,Yes,0,0,0,,,,,,,,No,,2.0,45.5
3360,51223656,within a few hours,100.0,80.0,Yes,Yes,Downtown Core,1.28101,103.85378,Private room,2,1.0,1.0,75.0,Yes,0,0,0,,,,,,,,Yes,,,37.5
3361,51246884,within an hour,90.0,100.0,No,Yes,Downtown Core,1.280867,103.852531,Private room,2,1.5,,80.0,Yes,0,0,0,,,,,,,,Yes,,,40.0
3362,51253790,a few days or more,46.0,18.0,No,Yes,Downtown Core,1.28031,103.8519,Private room,2,1.0,1.0,97.0,Yes,0,0,0,,,,,,,,No,,1.0,48.5
3363,51254207,a few days or more,46.0,18.0,No,Yes,Downtown Core,1.27985,103.85394,Private room,2,1.0,1.0,78.0,Yes,0,0,0,,,,,,,,No,,1.0,39.0
3364,51254623,a few days or more,46.0,18.0,No,Yes,Downtown Core,1.28105,103.85393,Private room,1,1.0,1.0,62.0,Yes,0,0,0,,,,,,,,No,,1.0,62.0
3375,51415642,within a day,100.0,0.0,No,Yes,Downtown Core,1.2759,103.84565,Entire home/apt,2,2.0,2.0,176.0,Yes,0,0,0,,,,,,,,No,,4.0,88.0
3378,51462386,within a few hours,95.0,41.0,No,Yes,Geylang,1.31794,103.88187,Entire home/apt,4,1.0,1.0,162.0,Yes,0,0,0,,,,,,,,No,,2.0,40.5
3379,51475066,within an hour,100.0,100.0,No,Yes,Rochor,1.30648,103.85511,Private room,2,1.0,1.0,145.0,Yes,2,2,0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,Yes,1.05,1.0,72.5
3380,51476593,within an hour,100.0,100.0,No,Yes,Rochor,1.30653,103.85512,Private room,2,1.0,1.0,134.0,Yes,4,4,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,1.56,1.0,67.0
3382,51498491,within a few hours,95.0,30.0,No,Yes,Geylang,1.31814,103.88212,Entire home/apt,4,1.0,1.0,172.0,Yes,0,0,0,,,,,,,,No,,2.0,43.0
3387,51514279,within a few hours,88.0,96.0,No,Yes,Kallang,1.31273,103.85948,Private room,1,1.0,1.0,54.0,Yes,0,0,0,,,,,,,,Yes,,1.0,54.0
3391,51524494,within a day,71.0,61.0,No,Yes,Kallang,1.31613,103.85704,Entire home/apt,4,1.0,1.0,120.0,Yes,0,0,0,,,,,,,,No,,,30.0
3393,51547436,within a day,71.0,61.0,No,Yes,Geylang,1.31134,103.87618,Entire home/apt,4,1.5,2.0,159.0,Yes,0,0,0,,,,,,,,No,,4.0,39.75
3397,51566274,within a day,71.0,61.0,No,Yes,Geylang,1.31122,103.88217,Entire home/apt,4,1.0,2.0,150.0,Yes,0,0,0,,,,,,,,No,,4.0,37.5
3410,51676330,a few days or more,42.0,9.0,No,Yes,Rochor,1.30427,103.85993,Private room,2,1.0,,100.0,Yes,0,0,0,,,,,,,,No,,,50.0
3413,51701715,within a day,90.0,25.0,No,Yes,Outram,1.2848,103.83509,Entire home/apt,1,1.0,,105.0,Yes,0,0,0,,,,,,,,No,,,105.0
3414,51714695,a few days or more,42.0,9.0,No,Yes,Rochor,1.30268,103.86,Private room,2,1.0,,85.0,Yes,0,0,0,,,,,,,,No,,,42.5
3415,51715077,a few days or more,42.0,9.0,No,Yes,Rochor,1.30199,103.86176,Private room,2,1.0,,130.0,Yes,0,0,0,,,,,,,,No,,,65.0
3416,51715174,a few days or more,42.0,9.0,No,Yes,Rochor,1.30203,103.86176,Private room,2,1.0,,100.0,Yes,0,0,0,,,,,,,,No,,,50.0
3417,51715392,a few days or more,42.0,9.0,No,Yes,Rochor,1.30342,103.85992,Private room,2,1.0,,100.0,Yes,0,0,0,,,,,,,,No,,,50.0
3420,51759139,within a few hours,95.0,41.0,No,Yes,Downtown Core,1.27751,103.8474,Entire home/apt,2,1.0,1.0,250.0,Yes,0,0,0,,,,,,,,No,,1.0,125.0
3423,51809454,within an hour,100.0,100.0,No,Yes,Rochor,1.30437,103.85452,Private room,2,1.0,1.0,140.0,Yes,0,0,0,,,,,,,,Yes,,1.0,70.0
3424,51809755,within an hour,100.0,100.0,No,Yes,Rochor,1.30458,103.85557,Private room,2,1.0,1.0,152.0,Yes,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Yes,1.0,1.0,76.0
3440,51996111,within a few hours,95.0,41.0,No,Yes,Outram,1.27477,103.84228,Entire home/apt,2,1.0,1.0,265.0,Yes,0,0,0,,,,,,,,No,,1.0,132.5
3442,52018734,within an hour,100.0,74.0,Yes,Yes,Geylang,1.31129,103.87738,Entire home/apt,5,1.0,1.0,259.0,Yes,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,1.87,2.0,51.8
